Date,Open,High,Low,Close,Adj Close,Volume
2020-08-13,15.600000,15.600000,15.170000,15.370000,14.876830,35500
2020-08-14,15.510000,15.560000,15.110000,15.280000,14.789718,54500
2020-08-17,15.600000,15.600000,15.090000,15.200000,14.712285,54200
2020-08-18,15.310000,15.350000,15.190000,15.300000,14.809077,30800
2020-08-19,15.230000,15.380000,15.180000,15.180000,14.692928,29800
2020-08-20,15.260000,15.320000,15.090000,15.150000,14.663889,27200
2020-08-21,15.300000,15.300000,15.060000,15.140000,14.654213,37200
2020-08-24,15.140000,15.430000,15.140000,15.280000,14.789718,37100
2020-08-25,15.600000,15.600000,15.250000,15.320000,14.828436,23100
2020-08-26,15.490000,15.490000,14.940000,14.960000,14.479986,45500
2020-08-27,15.010000,15.230000,14.740000,14.820000,14.344478,47100
2020-08-28,14.840000,15.000000,14.790000,14.930000,14.511659,26600
2020-08-31,14.880000,15.150000,14.880000,15.100000,14.676896,41800
2020-09-01,15.200000,15.470000,14.900000,15.440000,15.007369,39900
2020-09-02,15.490000,15.490000,15.230000,15.260000,14.832414,43600
2020-09-03,15.310000,15.490000,14.820000,15.030000,14.608857,37800
2020-09-04,15.130000,15.280000,14.800000,14.800000,14.385303,25500
2020-09-08,14.700000,14.980000,14.700000,14.700000,14.288104,33600
2020-09-09,14.810000,15.140000,14.810000,15.120000,14.696336,17300
2020-09-10,15.200000,15.640000,15.120000,15.640000,15.201765,47500
2020-09-11,15.600000,15.600000,15.390000,15.400000,14.968490,33700
2020-09-14,15.590000,15.600000,15.370000,15.370000,14.939329,16500
2020-09-15,15.600000,15.610000,15.420000,15.610000,15.172605,40400
2020-09-16,15.600000,15.620000,15.490000,15.620000,15.182327,16200
2020-09-17,15.600000,15.600000,15.290000,15.430000,14.997649,33400
2020-09-18,15.600000,15.600000,15.370000,15.400000,14.968490,21700
2020-09-21,15.550000,15.550000,15.400000,15.490000,15.055968,9300
2020-09-22,15.490000,15.550000,15.490000,15.490000,15.055968,16600
2020-09-23,15.600000,15.600000,15.490000,15.530000,15.094848,18100
2020-09-24,15.590000,15.590000,15.120000,15.390000,14.958770,43900
2020-09-25,15.570000,15.570000,15.260000,15.280000,14.851851,30200
2020-09-28,15.280000,15.600000,15.280000,15.470000,15.036529,20700
2020-09-29,15.390000,15.590000,15.300000,15.590000,15.214141,20600
2020-09-30,15.590000,15.630000,15.340000,15.400000,15.028720,33000
2020-10-01,15.600000,15.600000,15.310000,15.440000,15.067757,24700
2020-10-02,15.600000,15.600000,15.450000,15.490000,15.116550,9900
2020-10-05,15.600000,15.600000,15.250000,15.250000,14.882338,19400
2020-10-06,15.250000,15.550000,15.190000,15.200000,14.833543,29900
2020-10-07,15.500000,15.500000,15.110000,15.160000,14.794506,22100
2020-10-08,15.270000,15.430000,15.060000,15.090000,14.726195,18500
2020-10-09,15.170000,15.170000,15.020000,15.020000,14.657884,11000
2020-10-12,15.170000,15.170000,14.910000,14.910000,14.550534,22300
2020-10-13,14.980000,14.980000,14.770000,14.770000,14.413910,23500
2020-10-14,14.840000,14.910000,14.750000,14.800000,14.443186,22400
2020-10-15,14.870000,14.910000,14.700000,14.700000,14.345598,38800
2020-10-16,14.800000,14.870000,14.640000,14.650000,14.296803,24900
2020-10-19,14.740000,14.840000,14.700000,14.700000,14.345598,26400
2020-10-20,14.770000,15.000000,14.770000,14.910000,14.550534,27000
2020-10-21,14.880000,14.900000,14.810000,14.820000,14.462705,12800
2020-10-22,14.870000,14.880000,14.720000,14.750000,14.394392,17100
2020-10-23,14.770000,14.820000,14.680000,14.680000,14.326079,12000
2020-10-26,14.650000,14.740000,14.160000,14.270000,13.925964,130600
2020-10-27,14.250000,14.330000,14.140000,14.220000,13.877171,84600
2020-10-28,14.160000,14.280000,14.050000,14.250000,13.906446,64200
2020-10-29,14.130000,14.260000,14.110000,14.150000,13.869200,42300
2020-10-30,14.150000,14.180000,14.050000,14.150000,13.869200,31000
2020-11-02,14.250000,14.250000,14.120000,14.160000,13.879002,13700
2020-11-03,14.160000,14.270000,14.120000,14.230000,13.947614,25700
2020-11-04,14.340000,14.510000,14.250000,14.480000,14.192652,61100
2020-11-05,14.520000,14.660000,14.440000,14.660000,14.369081,57000
2020-11-06,14.650000,14.800000,14.640000,14.790000,14.496500,22200
2020-11-09,14.660000,14.910000,14.660000,14.910000,14.614119,46500
2020-11-10,14.900000,14.990000,14.880000,14.930000,14.633722,36000
2020-11-11,15.000000,15.000000,14.840000,14.910000,14.614119,31400
2020-11-12,14.930000,14.990000,14.720000,14.730000,14.437691,44500
2020-11-13,14.810000,14.880000,14.750000,14.870000,14.574913,24700
2020-11-16,14.950000,14.950000,14.700000,14.730000,14.437691,62100
2020-11-17,14.840000,14.980000,14.840000,14.920000,14.623919,40700
2020-11-18,14.920000,14.960000,14.730000,14.910000,14.614119,55400
2020-11-19,15.040000,15.130000,14.970000,15.040000,14.741538,28300
2020-11-20,15.170000,15.170000,15.050000,15.150000,14.849356,29300
2020-11-23,15.170000,15.210000,15.150000,15.210000,14.908167,51300
2020-11-24,15.200000,15.350000,15.200000,15.350000,15.045388,17000
2020-11-25,15.350000,15.520000,15.350000,15.450000,15.143403,19900
2020-11-27,15.450000,15.450000,15.300000,15.310000,15.066644,17800
2020-11-30,15.250000,15.340000,15.250000,15.340000,15.096167,9100
2020-12-01,15.380000,15.450000,15.290000,15.420000,15.174895,31100
2020-12-02,15.420000,15.450000,15.340000,15.450000,15.204418,22000
2020-12-03,15.450000,15.520000,15.010000,15.290000,15.046962,62000
2020-12-04,15.370000,15.380000,15.180000,15.240000,14.997755,24300
2020-12-07,15.260000,15.360000,15.260000,15.260000,15.017438,11100
2020-12-08,15.290000,15.320000,15.250000,15.310000,15.066644,22000
2020-12-09,15.340000,15.400000,15.270000,15.270000,15.027279,35900
2020-12-10,15.340000,15.400000,15.310000,15.310000,15.066644,11400
2020-12-11,15.390000,15.390000,15.350000,15.370000,15.125690,12100
2020-12-14,15.400000,15.400000,15.170000,15.210000,14.968233,37700
2020-12-15,15.300000,15.400000,15.140000,15.180000,14.938710,37200
2020-12-16,15.150000,15.290000,15.080000,15.080000,14.840299,42000
2020-12-17,15.170000,15.240000,14.840000,14.920000,14.682842,44600
2020-12-18,14.850000,14.970000,14.840000,14.920000,14.682842,34200
2020-12-21,14.960000,15.010000,14.900000,14.960000,14.722207,35800
2020-12-22,15.060000,15.090000,14.900000,14.920000,14.682842,29300
2020-12-23,15.170000,15.170000,14.840000,14.870000,14.633637,56600
2020-12-24,14.900000,14.920000,14.880000,14.920000,14.682842,46600
2020-12-28,15.200000,15.200000,14.860000,14.950000,14.712365,39300
2020-12-29,15.000000,15.030000,14.900000,15.030000,14.791094,31800
2020-12-30,15.200000,15.200000,14.920000,15.100000,14.921534,41400
2020-12-31,15.100000,15.200000,14.950000,15.200000,15.020351,50100
2021-01-04,15.250000,15.340000,15.240000,15.340000,15.158697,37000
2021-01-05,15.390000,15.400000,15.340000,15.400000,15.217988,15000
2021-01-06,15.350000,15.350000,15.260000,15.300000,15.119170,30100
2021-01-07,15.300000,15.300000,15.220000,15.300000,15.119170,18200
2021-01-08,15.650000,15.650000,15.400000,15.500000,15.316805,61200
2021-01-11,15.590000,16.000000,15.520000,15.960000,15.771369,58800
2021-01-12,15.950000,15.950000,15.450000,15.460000,15.277279,45200
2021-01-13,15.650000,15.800000,15.400000,15.500000,15.316805,23100
2021-01-14,15.500000,15.740000,15.210000,15.260000,15.079642,42300
2021-01-15,15.250000,15.250000,15.110000,15.110000,14.931415,47200
2021-01-19,15.250000,15.250000,15.120000,15.200000,15.020351,37600
2021-01-20,15.250000,15.250000,15.170000,15.240000,15.059878,16500
2021-01-21,15.250000,15.350000,15.190000,15.320000,15.138933,23200
2021-01-22,15.400000,15.480000,15.290000,15.390000,15.208106,35300
2021-01-25,15.430000,15.520000,15.300000,15.320000,15.138933,41600
2021-01-26,15.400000,15.510000,15.310000,15.460000,15.277279,39200
2021-01-27,15.360000,15.550000,15.340000,15.350000,15.168579,33000
2021-01-28,15.250000,15.350000,15.190000,15.200000,15.081266,38100
2021-01-29,15.270000,15.330000,15.190000,15.220000,15.101110,26800
2021-02-01,15.240000,15.310000,15.150000,15.200000,15.081266,38300
2021-02-02,15.160000,15.300000,15.160000,15.240000,15.120954,24200
2021-02-03,15.250000,15.280000,15.200000,15.220000,15.101110,38200
2021-02-04,15.240000,15.500000,15.240000,15.480000,15.359078,54100
2021-02-05,15.500000,15.830000,15.490000,15.830000,15.706345,43400
2021-02-08,15.880000,16.500000,15.850000,16.260000,16.132986,66900
2021-02-09,16.490000,16.650000,15.800000,16.650000,16.519939,54700
2021-02-10,16.700001,16.730000,16.500000,16.600000,16.470331,50500
2021-02-11,17.000000,17.000000,16.270000,16.430000,16.301659,48000
2021-02-12,16.570000,16.570000,16.330000,16.370001,16.242128,22600
2021-02-16,16.740000,16.740000,16.180000,16.260000,16.132986,42600
2021-02-17,16.020000,16.600000,16.010000,16.070000,15.944469,57500
2021-02-18,16.400000,16.400000,15.700000,15.800000,15.676579,40600
2021-02-19,16.190001,16.190001,15.640000,15.700000,15.577360,44800
2021-02-22,15.990000,16.000000,15.420000,15.490000,15.369000,32100
2021-02-23,15.800000,15.800000,15.300000,15.420000,15.299548,28900
2021-02-24,15.500000,15.500000,15.350000,15.420000,15.299548,28100
2021-02-25,15.420000,16.750000,15.350000,15.720000,15.660170,51700
2021-02-26,16.290001,16.500000,15.550000,15.620000,15.560551,48500
2021-03-01,15.890000,16.030001,15.520000,15.890000,15.829523,44900
2021-03-02,16.000000,16.180000,15.850000,16.150000,16.088533,29800
2021-03-03,16.240000,16.240000,15.710000,15.770000,15.709980,38800
2021-03-04,15.980000,16.200001,15.750000,15.980000,15.919180,17200
2021-03-05,16.110001,16.160000,15.950000,16.049999,15.988913,16700
2021-03-08,16.059999,16.059999,15.670000,15.710000,15.650208,26600
2021-03-09,15.820000,16.180000,15.820000,16.170000,16.108458,25700
2021-03-10,16.170000,16.170000,15.810000,16.139999,16.078571,10100
2021-03-11,16.170000,16.170000,15.850000,15.860000,15.799637,14600
2021-03-12,15.940000,15.990000,15.440000,15.580000,15.520702,33300
2021-03-15,15.750000,16.059999,15.550000,15.910000,15.849446,22200
2021-03-16,16.080000,16.090000,15.910000,16.090000,16.028761,23900
2021-03-17,16.170000,16.170000,15.960000,16.100000,16.038723,11400
2021-03-18,16.170000,16.190001,16.000000,16.000000,15.939104,20300
2021-03-19,16.049999,16.090000,15.880000,16.000000,15.939104,13600
2021-03-22,16.290001,16.290001,16.000000,16.190001,16.128382,16800
2021-03-23,16.230000,16.230000,15.800000,16.129999,16.068609,22100
2021-03-24,16.420000,16.420000,15.950000,15.990000,15.929142,23700
2021-03-25,16.200001,16.200001,15.900000,15.960000,15.899257,21000
2021-03-26,15.840000,16.360001,15.800000,16.100000,16.038723,14800
2021-03-29,16.190001,16.500000,16.170000,16.290001,16.228001,23300
2021-03-30,16.480000,16.480000,15.760000,15.940000,15.940000,42800
2021-03-31,16.020000,16.020000,15.860000,15.880000,15.880000,19200
